date,seller_code,Display Name,Company Name,Seller Type,brand,SKU Code,SKU Name,Category L1,Category L2,Category L3,MRP,Display Price,Selling Price,Total Qty,Total Orders,Total Customers,Platform
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,209804.0,167796.0,156905.68,118.0,110,109,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,287179.0,243167.8,227916.97,316.0,311,311,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,1150.0,1093.0,1033.44,1.0,1,1,Nykaa Man
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,33915.0,32215.0,30566.33,85.0,84,84,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,999.0,949.0,871.75,1.0,1,1,Nykaa Man
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,5244.0,4194.0,4044.49,3.0,3,3,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,47647.0,40402.4,38017.32,53.0,49,49,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,6487.0,6162.0,5699.23,13.0,13,13,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,68714.0,57757.2,54635.63,86.0,75,75,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,6286.0,5341.0,5196.78,7.0,7,7,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,8490.0,7220.0,6696.49,10.0,10,10,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,1798.0,1528.0,1396.0,2.0,2,2,Nykaa Man
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,17184.0,13744.0,12210.85,8.0,8,8,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,109250.0,95987.0,89662.78,95.0,91,91,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,27580.0,20692.0,20340.32,14.0,11,11,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,94721.0,80501.0,74392.8,79.0,71,71,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,3556.0,2844.0,2844.0,2.0,2,2,Nykaa Man
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,85100.0,73091.0,68417.16,74.0,69,69,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,1598.0,1358.0,1223.52,2.0,2,2,Nykaa Man
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,36963.0,35113.0,32084.59,37.0,36,36,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,12586.0,10606.4,10035.7,14.0,14,14,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,7880.0,6304.0,6155.13,4.0,4,4,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,38657.0,32852.0,30470.7,43.0,42,42,Nykaa Beauty
2026-01-31,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,1199.0,1019.0,1019.0,1.0,1,1,Nykaa Man
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,104650.0,92363.0,87471.61,91.0,89,88,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,10788.0,8988.8,8753.41,12.0,12,12,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,202496.0,171554.6,163669.64,224.0,220,220,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,88550.0,77061.0,73030.22,77.0,77,76,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,32319.0,30699.0,28968.58,81.0,81,81,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,56729.0,48129.4,45588.0,71.0,68,68,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,7184.0,6104.0,5971.47,8.0,8,8,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,167976.0,134352.0,127913.51,90.0,81,80,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,1150.0,977.5,977.5,1.0,1,1,Nykaa Man
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,36859.0,31144.8,29842.3,41.0,40,40,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,36859.0,31324.0,30274.26,41.0,40,40,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,17730.0,13302.0,12745.56,9.0,9,9,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,62348.0,52988.0,50653.61,52.0,52,52,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,1778.0,1422.0,1237.63,1.0,1,1,Nykaa Man
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,6487.0,6162.0,5901.46,13.0,13,13,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,17730.0,14184.0,13509.83,9.0,9,9,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,12888.0,10308.0,9746.23,6.0,6,6,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,1150.0,977.5,977.5,1.0,1,1,Nykaa Man
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,30969.0,29419.0,28859.27,31.0,31,31,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,6992.0,5592.0,5174.7,4.0,3,3,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,1970.0,1478.0,1359.62,1.0,1,1,Nykaa Man
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,6792.0,5776.0,5597.99,8.0,7,7,Nykaa Beauty
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,2398.0,2038.0,1956.38,2.0,2,2,Nykaa Man
2026-01-30,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,2637.0,2241.0,2236.54,3.0,3,3,Nykaa Man
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,29667.0,26697.0,26139.54,33.0,33,33,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,5244.0,4194.0,4089.96,3.0,3,3,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,22977.0,22977.0,22203.49,23.0,23,23,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,83950.0,74593.5,71272.68,73.0,72,72,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,62100.0,53826.5,51477.0,54.0,53,53,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,1150.0,1093.0,1082.01,1.0,1,1,Nykaa Man
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,118865.0,104822.0,102074.64,63.0,58,58,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,3777.0,3324.0,3149.31,2.0,2,2,Nykaa Man
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,6487.0,6162.0,5947.61,13.0,13,13,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,5394.0,4854.0,4596.13,6.0,6,6,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,5094.0,4584.0,4521.21,6.0,6,6,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,19778.0,17798.0,16949.83,22.0,22,22,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,399.0,379.0,338.74,1.0,1,1,Nykaa Man
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,23640.0,21276.0,20421.65,12.0,10,10,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,2148.0,1718.0,1579.35,1.0,1,1,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,11820.0,10638.0,10617.82,6.0,5,5,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,949.0,854.0,744.13,1.0,1,1,Nykaa Man
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,61149.0,55029.0,53613.87,51.0,44,44,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,169911.0,152321.6,145289.08,189.0,185,185,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,38352.0,34512.0,32682.42,48.0,46,46,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,8082.0,6867.0,6651.47,9.0,9,9,Nykaa Beauty
2026-01-29,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,26733.0,25393.0,24556.82,67.0,66,66,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,34965.0,34965.0,33335.62,35.0,33,33,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,1970.0,1773.0,1728.6,1.0,1,1,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,21546.0,20466.0,19594.01,54.0,54,54,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,47141.0,41303.8,39499.1,59.0,50,50,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,5943.0,5348.0,5126.33,7.0,7,7,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,1199.0,1079.0,1004.99,1.0,1,1,Nykaa Man
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,8483.0,8058.0,7840.77,17.0,17,17,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000022,inde wild Dewy Lip Balms - Glazed Jalebi,Skin,Lip Care,Lip Balm,899.0,809.0,809.0,1.0,1,1,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,2694.0,2289.0,2129.21,3.0,3,3,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,69000.0,61135.5,58702.54,60.0,60,60,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,90850.0,81902.5,79315.01,79.0,77,76,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,6293.0,5663.0,5596.67,7.0,7,7,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,9850.0,8865.0,8767.05,5.0,5,5,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,799.0,719.0,681.07,1.0,1,1,Nykaa Man
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,153043.0,136956.8,131483.43,172.0,170,170,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,399.0,379.0,353.01,1.0,1,1,Nykaa Man
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,1999.0,1759.0,1759.0,1.0,1,1,Nykaa Man
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,5244.0,4194.0,4169.51,3.0,3,3,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,16182.0,14562.0,13452.04,18.0,18,18,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,103948.0,91468.0,87978.26,52.0,44,44,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,25172.0,22652.0,21670.38,28.0,27,27,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,56353.0,50713.0,48894.65,47.0,44,44,Nykaa Beauty
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,1150.0,1093.0,1078.21,1.0,1,1,Nykaa Man
2026-01-28,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,6444.0,5154.0,4811.76,3.0,3,3,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000011,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,95299.0,83863.0,82354.34,49.0,49,49,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000036,inde wild Dewy Lip Balms - Caffeine Addict,Skin,Lip Care,Lip Balm,2697.0,2337.2,2263.22,3.0,3,3,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000023,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,21546.0,20466.0,20231.17,54.0,54,54,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000018,Inde Wild Rose Sun Mist SPF 50 PA ++++,Skin,Sun Care,Face Sunscreen,5943.0,5348.0,5112.98,7.0,7,7,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000010,inde wild Moonlight Scalp Serum,Hair,Hair Care,Hair Serum,46761.0,42081.0,41280.56,39.0,39,39,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000034,inde wild Dewy Lip Balm - Masala Chai,Skin,Lip Care,Lip Balm,21576.0,19326.2,19145.4,24.0,23,23,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000020,inde wild Luscious Locks Hair Kit,Hair,Hair Kits & Combos,Hair Kits,15036.0,12026.0,11829.66,7.0,7,7,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000019,inde wild Radiant Hair Ritiual Minis Kit,Hair,Hair Kits & Combos,Hair Kits,6286.0,5341.0,5174.86,7.0,7,7,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000024,"inde wild Moonlight Scalp Serum With Moringa, Bhringraj & Amla For Maintaining Healthy Scalp",Hair,Hair Care,Hair Serum,8982.0,8532.0,8488.24,18.0,18,18,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000003,"inde wild Champi Hair Oil With Bhringraj, Brahmi & Amla For Regrowth, Hairfall & Dandruff Control",Hair,Hair Care,Hair Oil,149768.0,133548.8,130946.77,167.0,163,163,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000044,inde wild Champi Bond Repair Shampoo,Hair,Hair Care,Shampoo,83950.0,74595.0,72946.79,73.0,68,67,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000049,inde wild Champi Slick Stick,Hair,Hair Styling,Gels Waxes,30969.0,30969.0,30657.11,31.0,30,30,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000026,inde wild Dewy Lip Balms - Wedding Rose,Skin,Lip Care,Lip Balm,22475.0,20225.0,20004.52,25.0,25,25,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000042,inde wild Iconic Duo With Bestselling Champi Hair Oil & Dewy Lip Treatment,Hair,Hair Kits & Combos,Hair Kits,1748.0,1398.0,1395.47,1.0,1,1,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000014,Inde Wild Dewy Lip Balms - Transparent,Skin,Lip Care,Lip Balm,43146.0,37708.8,37088.2,54.0,40,39,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000035,inde wild Sunset Restore Phyto - Retinol Barrier Strengthening Serum,Skin,Serums,Serums & Essence,9850.0,8865.0,8838.04,5.0,5,5,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,9850.0,8865.0,8751.19,5.0,5,5,Nykaa Beauty
2026-01-27,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000043,inde wild Champi Bond Repair Conditioner,Hair,Hair Care,Conditioner,59800.0,51642.0,50585.74,52.0,49,48,Nykaa Beauty
2026-01-26,3820,Inde Wild,Inde Wild,Brand Company,inde wild,INDEW00000015,inde wild 15% Vitamin C With Turmeric & Niacinamide,Skin,Serums,Serums & Essence,13790.0,12411.0,11357.6,7.0,7,7,Nykaa Beauty
